OBJECTID,Type_WFRC,SUBTYPE_WFRC,PARCEL_ID,COUNT_PARCEL_ID,TOTAL_MKT_VALUE,LAND_MKT_VALUE,PARCEL_ACRES,HOUSE_CNT,parcel_count,ap_count,BLDG_SQFT,FLOORS_CNT,BUILT_YR,des_all,CITY,UNIT_COUNT,BUILT_DECADE
7560,single_family,single_family,101850101,1.0,288000.0,92563.0,0.223796907544491,1,,0,1152.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
7561,single_family,single_family,101850102,1.0,273000.0,92563.0,0.22417441355314,1,,0,1737.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
7562,single_family,single_family,101850103,1.0,248000.0,92563.0,0.223986314126238,1,,0,1336.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
7563,single_family,single_family,101850104,1.0,271000.0,92563.0,0.223985057745214,1,,0,1751.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
7564,single_family,single_family,101850105,1.0,240000.0,92563.0,0.224001741551987,1,,0,1239.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
7565,single_family,single_family,101850106,1.0,246000.0,92563.0,0.224046625124081,1,,0,1386.0,1.0,1995.0,['Ranch 1 Story'],Layton,1,1990's
7566,single_family,single_family,101850107,1.0,284000.0,92563.0,0.224047555264829,1,,0,1555.0,2.0,1997.0,['2 Story Split'],Layton,1,1990's
7567,single_family,single_family,101850108,1.0,282000.0,105049.0,0.349140720889736,1,,0,2451.0,2.0,1996.0,['2 Story'],Layton,1,1990's
7568,single_family,single_family,101850109,1.0,323000.0,109357.0,0.339875113998823,1,,0,1908.0,2.0,1997.0,['2 Story'],Layton,1,1990's
7569,single_family,single_family,101850110,1.0,327000.0,103889.0,0.343702528177206,1,,0,1628.0,1.0,1998.0,['Ranch 1 Story'],Layton,1,1990's
7570,single_family,single_family,101850111,1.0,272000.0,89445.0,0.225311828301757,1,,0,1863.0,2.0,1997.0,['2 Story'],Layton,1,1990's
7571,single_family,single_family,101850112,1.0,290000.0,97191.0,0.224616862631499,1,,0,1754.0,2.0,1997.0,['2 Story Split'],Layton,1,1990's
7572,single_family,single_family,101850113,1.0,274000.0,105121.0,0.263309727476686,1,,0,1887.0,2.0,1997.0,['2 Story'],Layton,1,1990's
7573,single_family,single_family,101850114,1.0,287000.0,105121.0,0.260286591264621,1,,0,1537.0,2.0,1997.0,['2 Story Split'],Layton,1,1990's
7574,single_family,single_family,101850115,1.0,273000.0,98860.0,0.227694985685367,1,,0,1863.0,2.0,1997.0,['2 Story'],Layton,1,1990's
7575,single_family,single_family,101850116,1.0,241000.0,89445.0,0.225110587658967,1,,0,1234.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
7576,single_family,single_family,101850117,1.0,292000.0,89445.0,0.225105668121207,1,,0,1758.0,2.0,1997.0,['2 Story Split'],Layton,1,1990's
7577,single_family,single_family,101850118,1.0,273000.0,98860.0,0.22701476885644,1,,0,1863.0,2.0,1997.0,['2 Story'],Layton,1,1990's
7578,single_family,single_family,101850119,1.0,297000.0,105121.0,0.260847117058126,1,,0,1788.0,2.0,1997.0,['2 Story Split'],Layton,1,1990's
7579,single_family,single_family,101850120,1.0,274000.0,105121.0,0.260156867930655,1,,0,1887.0,2.0,1997.0,['2 Story'],Layton,1,1990's
7580,single_family,single_family,101850121,1.0,294000.0,98860.0,0.227687743047592,1,,0,1800.0,2.0,1997.0,['2 Story Split'],Layton,1,1990's
7581,single_family,single_family,101850122,1.0,238000.0,89445.0,0.225125627171745,1,,0,1210.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
7582,single_family,single_family,101860201,1.0,257000.0,87935.0,0.221934808311384,1,,0,949.0,1.0,1998.0,['Ranch 1 Story'],Layton,1,1990's
7583,single_family,single_family,101860202,1.0,361000.0,92563.0,0.222469385813286,1,,0,1814.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
7584,single_family,single_family,101860203,1.0,322000.0,92563.0,0.222468488780695,1,,0,1462.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
7585,single_family,single_family,101860204,1.0,255000.0,92563.0,0.222470189052477,1,,0,932.0,1.0,1998.0,['Ranch 1 Story'],Layton,1,1990's
7586,single_family,single_family,101860205,1.0,320000.0,92563.0,0.222470010772594,1,,0,1549.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
7587,single_family,single_family,101860206,1.0,304000.0,92563.0,0.222469696081152,1,,0,1461.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
7588,single_family,single_family,101860207,1.0,325000.0,92563.0,0.222469806736409,1,,0,1174.0,1.0,1998.0,['Ranch 1 Story'],Layton,1,1990's
7589,single_family,single_family,101860208,1.0,303000.0,92563.0,0.222469090982389,1,,0,1409.0,1.0,1998.0,['Ranch 1 Story'],Layton,1,1990's
7590,single_family,single_family,101860209,1.0,321000.0,92563.0,0.223864159725682,1,,0,1519.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
7591,single_family,single_family,101860210,1.0,314000.0,87935.0,0.216798226189186,1,,0,1103.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
7592,single_family,single_family,101860211,1.0,293000.0,89245.0,0.201839581340401,1,,0,1404.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
7593,single_family,single_family,101860212,1.0,291000.0,89245.0,0.197887942040502,1,,0,1704.0,2.0,1997.0,['2 Story Split'],Layton,1,1990's
7594,single_family,single_family,101860213,1.0,303000.0,89245.0,0.197821938123116,1,,0,1406.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
7595,single_family,single_family,101860214,1.0,287000.0,89245.0,0.201820458317352,1,,0,1296.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
7596,single_family,single_family,101860215,1.0,336000.0,87935.0,0.216733498203032,1,,0,1948.0,2.0,1997.0,['2 Story'],Layton,1,1990's
7597,single_family,single_family,101860216,1.0,329000.0,89445.0,0.224977824444056,1,,0,1930.0,2.0,1997.0,['2 Story'],Layton,1,1990's
7598,single_family,single_family,101860217,1.0,317000.0,98860.0,0.227644373030315,1,,0,1793.0,2.0,1997.0,['2 Story Split'],Layton,1,1990's
7599,single_family,single_family,101860218,1.0,331000.0,105121.0,0.259983391149396,1,,0,1916.0,2.0,1997.0,['2 Story'],Layton,1,1990's
7600,single_family,single_family,101860219,1.0,302000.0,105121.0,0.259914410846669,1,,0,1790.0,2.0,1997.0,['2 Story Split'],Layton,1,1990's
7601,single_family,single_family,101860220,1.0,330000.0,98860.0,0.227709909043069,1,,0,2002.0,2.0,1997.0,['2 Story'],Layton,1,1990's
7602,single_family,single_family,101860221,1.0,297000.0,89445.0,0.225280981189827,1,,0,1228.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
7603,single_family,single_family,101860222,1.0,310000.0,87935.0,0.218964887197345,1,,0,1402.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
7604,single_family,single_family,101860223,1.0,291000.0,89245.0,0.201821552777239,1,,0,1215.0,1.0,1998.0,['Ranch 1 Story'],Layton,1,1990's
7605,single_family,single_family,101860224,1.0,312000.0,89245.0,0.195508012682408,1,,0,1498.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
7606,single_family,single_family,101860225,1.0,289000.0,87509.0,0.188370125677533,1,,0,1742.0,2.0,1998.0,['2 Story Split'],Layton,1,1990's
7607,single_family,single_family,101860226,1.0,291000.0,87509.0,0.194503793560271,1,,0,1249.0,1.0,1998.0,['Ranch 1 Story'],Layton,1,1990's
7608,single_family,single_family,101860227,1.0,283000.0,87509.0,0.194482707229542,1,,0,1223.0,1.0,1998.0,['Ranch 1 Story'],Layton,1,1990's
7609,single_family,single_family,101860228,1.0,304000.0,87509.0,0.194733043910953,1,,0,1392.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
7610,single_family,single_family,101860229,1.0,295000.0,95699.0,0.242493465805244,1,,0,1355.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
7611,single_family,single_family,101870301,1.0,310000.0,92347.0,0.25234004128995,1,,0,1400.0,1.0,1998.0,['Ranch 1 Story'],Layton,1,1990's
7612,single_family,single_family,101870302,1.0,276000.0,85715.0,0.183979583901185,1,,0,1192.0,1.0,1998.0,['Ranch 1 Story'],Layton,1,1990's
7613,single_family,single_family,101870303,1.0,313000.0,85715.0,0.184225244752468,1,,0,1790.0,2.0,1998.0,['2 Story'],Layton,1,1990's
7614,single_family,single_family,101870304,1.0,263000.0,85715.0,0.184225294555672,1,,0,1214.0,1.0,1998.0,['Ranch 1 Story'],Layton,1,1990's
7615,single_family,single_family,101870305,1.0,279000.0,85715.0,0.184225627975246,1,,0,1176.0,1.0,1998.0,['Ranch 1 Story'],Layton,1,1990's
7616,single_family,single_family,101870306,1.0,300000.0,85715.0,0.184225674774772,1,,0,1381.0,1.0,1998.0,['Ranch 1 Story'],Layton,1,1990's
7617,single_family,single_family,101870307,1.0,292000.0,85715.0,0.184614454211405,1,,0,1767.0,2.0,1998.0,['2 Story Split'],Layton,1,1990's
7618,single_family,single_family,101870308,1.0,289000.0,81429.0,0.184188203042244,1,,0,1460.0,2.0,1998.0,['2 Story'],Layton,1,1990's
7619,single_family,single_family,101870309,1.0,288000.0,84783.0,0.202970562621163,1,,0,1670.0,2.0,1998.0,['2 Story'],Layton,1,1990's
7620,single_family,single_family,101870310,1.0,316000.0,87509.0,0.188848485916602,1,,0,2008.0,2.0,1998.0,['2 Story'],Layton,1,1990's
7621,single_family,single_family,101870311,1.0,311000.0,90928.0,0.208695693002104,1,,0,1461.0,1.0,1998.0,['Ranch 1 Story'],Layton,1,1990's
7622,single_family,single_family,101870312,1.0,323000.0,90928.0,0.222187597906884,1,,0,1586.0,1.0,1998.0,['Ranch 1 Story'],Layton,1,1990's
7623,single_family,single_family,101870313,1.0,306000.0,92563.0,0.223143466115513,1,,0,1520.0,1.0,1998.0,['Ranch 1 Story'],Layton,1,1990's
7624,single_family,single_family,101870314,1.0,334000.0,114824.0,0.340907339740282,1,,0,2189.0,2.0,1998.0,['2 Story'],Layton,1,1990's
7625,single_family,single_family,101870315,1.0,333000.0,100484.0,0.244317574116089,1,,0,1668.0,2.0,1999.0,['2 Story'],Layton,1,1990's
7626,single_family,single_family,101870316,1.0,372000.0,113519.0,0.326729283236595,1,,0,1652.0,1.0,1998.0,['Ranch 1 Story'],Layton,1,1990's
7627,single_family,single_family,101870317,1.0,319000.0,90928.0,0.211049734463083,1,,0,1480.0,1.0,1998.0,['Ranch 1 Story'],Layton,1,1990's
7628,single_family,single_family,101870318,1.0,295000.0,97207.0,0.24985854338318,1,,0,1193.0,1.0,1998.0,['Ranch 1 Story'],Layton,1,1990's
7629,single_family,single_family,101870319,1.0,305000.0,100115.0,0.270365885518786,1,,0,1407.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
7630,single_family,single_family,101870320,1.0,342000.0,105555.0,0.308639487247698,1,,0,1764.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
7631,single_family,single_family,101870321,1.0,321000.0,89445.0,0.229504460063653,1,,0,1522.0,1.0,1998.0,['Ranch 1 Story'],Layton,1,1990's
7632,single_family,single_family,101870322,1.0,325000.0,101520.0,0.276801906819588,1,,0,1517.0,1.0,1998.0,['Ranch 1 Story'],Layton,1,1990's
7633,single_family,single_family,101870323,1.0,277000.0,92563.0,0.221989202493152,1,,0,1215.0,1.0,1998.0,['Ranch 1 Story'],Layton,1,1990's
7634,single_family,single_family,101870324,1.0,305000.0,89245.0,0.201650077147165,1,,0,1565.0,1.0,1998.0,['Ranch 1 Story'],Layton,1,1990's
7635,single_family,single_family,101870325,1.0,332000.0,87509.0,0.194179701559859,1,,0,2064.0,2.0,1998.0,['2 Story'],Layton,1,1990's
7636,single_family,single_family,101870326,1.0,280000.0,85715.0,0.184012408221332,1,,0,1488.0,2.0,1998.0,['2 Story'],Layton,1,1990's
7637,single_family,single_family,101870327,1.0,355000.0,90928.0,0.211044616873578,1,,0,1997.0,2.0,1998.0,['2 Story'],Layton,1,1990's
7638,single_family,single_family,101870328,1.0,316000.0,84783.0,0.197239232126254,1,,0,1842.0,2.0,1998.0,['2 Story'],Layton,1,1990's
7639,single_family,single_family,101870329,1.0,275000.0,87509.0,0.185915683148389,1,,0,1528.0,2.0,1998.0,['2 Story'],Layton,1,1990's
7640,single_family,single_family,101870330,1.0,329000.0,95699.0,0.241144940646967,1,,0,1935.0,2.0,1998.0,['2 Story'],Layton,1,1990's
7641,single_family,single_family,101870331,1.0,310000.0,85715.0,0.183476993613318,1,,0,2108.0,2.0,1998.0,['2 Story'],Layton,1,1990's
7642,single_family,single_family,101870332,1.0,277000.0,85715.0,0.183476159385227,1,,0,1624.0,2.0,1998.0,['2 Story'],Layton,1,1990's
7643,single_family,single_family,101870333,1.0,264000.0,85715.0,0.183477216711528,1,,0,1434.0,2.0,1998.0,['2 Story Split'],Layton,1,1990's
7644,single_family,single_family,101870334,1.0,242000.0,85715.0,0.183476919034065,1,,0,998.0,1.0,1998.0,['Ranch 1 Story'],Layton,1,1990's
7645,single_family,single_family,101870335,1.0,285000.0,85715.0,0.183476240840906,1,,0,1498.0,2.0,1998.0,['2 Story'],Layton,1,1990's
7646,single_family,single_family,101870336,1.0,253000.0,85715.0,0.183477762852124,1,,0,1061.0,1.0,1998.0,['Ranch 1 Story'],Layton,1,1990's
7647,single_family,single_family,101870337,1.0,269000.0,86382.0,0.205278639448061,1,,0,1154.0,1.0,1998.0,['Ranch 1 Story'],Layton,1,1990's
7648,single_family,single_family,101890001,1.0,226000.0,100875.0,0.222887128361043,1,,0,1136.0,1.0,1998.0,['Ranch 1 Story'],Layton,1,1990's
7649,single_family,single_family,101890002,1.0,247000.0,113953.0,0.302138407355523,1,,0,1461.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
7650,single_family,single_family,101890003,1.0,255000.0,100136.0,0.219822484704637,1,,0,1208.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
7651,single_family,single_family,101890004,1.0,270000.0,106183.0,0.253663964265397,1,,0,1579.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
7652,single_family,single_family,101890005,1.0,245000.0,110971.0,0.283266035021729,1,,0,1315.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
7653,single_family,single_family,101890006,1.0,246000.0,98253.0,0.204422598682467,1,,0,1402.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
7654,single_family,single_family,101890007,1.0,235000.0,98253.0,0.204373446217099,1,,0,1224.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
7655,single_family,single_family,101890008,1.0,258000.0,98253.0,0.204372593994094,1,,0,1597.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
7656,single_family,single_family,101890009,1.0,234000.0,98253.0,0.204372352577489,1,,0,1202.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
7657,single_family,single_family,101890010,1.0,247000.0,98253.0,0.204373691327924,1,,0,1402.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
7658,single_family,single_family,101890011,1.0,244000.0,98253.0,0.204373330151899,1,,0,1314.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
7659,single_family,single_family,101890012,1.0,270000.0,98253.0,0.204373288555485,1,,0,1454.0,1.0,1996.0,['Ranch 1 Story'],Layton,1,1990's
7660,single_family,single_family,101890013,1.0,234000.0,98253.0,0.204373088722971,1,,0,1231.0,1.0,1996.0,['Ranch 1 Story'],Layton,1,1990's
7661,single_family,single_family,101890014,1.0,256000.0,98253.0,0.20428902355386,1,,0,1283.0,1.0,1996.0,['Ranch 1 Story'],Layton,1,1990's
7662,single_family,single_family,101890015,1.0,240000.0,101969.0,0.226969149620446,1,,0,1287.0,1.0,1996.0,['Ranch 1 Story'],Layton,1,1990's
7663,single_family,single_family,101890016,1.0,280000.0,95831.0,0.22393527409706,1,,0,1322.0,1.0,1996.0,['Ranch 1 Story'],Layton,1,1990's
7664,single_family,single_family,101890017,1.0,266000.0,107199.0,0.253875620979926,1,,0,1579.0,1.0,1996.0,['Ranch 1 Story'],Layton,1,1990's
7665,single_family,single_family,101890018,1.0,264000.0,105143.0,0.196625346730383,1,,0,1679.0,1.0,1996.0,['Ranch 1 Story'],Layton,1,1990's
7666,single_family,single_family,101890019,1.0,244000.0,110772.0,0.264337369719134,1,,0,1301.0,1.0,1996.0,['Ranch 1 Story'],Layton,1,1990's
7667,single_family,single_family,101890020,1.0,242000.0,112559.0,0.259280431048934,1,,0,1276.0,1.0,1996.0,['Ranch 1 Story'],Layton,1,1990's
7668,single_family,single_family,101890021,1.0,250000.0,116014.0,0.278123279423255,1,,0,1411.0,1.0,1996.0,['Ranch 1 Story'],Layton,1,1990's
7669,single_family,single_family,101890022,1.0,250000.0,107257.0,0.230697315440671,1,,0,1395.0,1.0,1996.0,['Ranch 1 Story'],Layton,1,1990's
7670,single_family,single_family,101890023,1.0,254000.0,99038.0,0.189980340677244,1,,0,1218.0,1.0,1996.0,['Ranch 1 Story'],Layton,1,1990's
7671,single_family,single_family,101890024,1.0,248000.0,93882.0,0.212275834957768,1,,0,1411.0,1.0,1996.0,['Ranch 1 Story'],Layton,1,1990's
7672,single_family,single_family,101890025,1.0,258000.0,120160.0,0.389075138922463,1,,0,1315.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
7673,single_family,single_family,101890026,1.0,251000.0,121726.0,0.314928519161217,1,,0,1320.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
7674,single_family,single_family,101890027,1.0,261000.0,112559.0,0.256059774621395,1,,0,1456.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
7675,single_family,single_family,101890028,1.0,238000.0,98634.0,0.212168146926316,1,,0,1216.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
7676,single_family,single_family,101890029,1.0,248000.0,101839.0,0.2549577084555,1,,0,1222.0,1.0,1998.0,['Ranch 1 Story'],Layton,1,1990's
7677,single_family,single_family,101890030,1.0,254000.0,98253.0,0.209314339716154,1,,0,1338.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
7678,single_family,single_family,101890031,1.0,230000.0,98253.0,0.209312685774356,1,,0,1239.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
7679,single_family,single_family,101890032,1.0,257000.0,98253.0,0.209313542270967,1,,0,1376.0,1.0,1998.0,['Ranch 1 Story'],Layton,1,1990's
7680,single_family,single_family,101890033,1.0,233000.0,98253.0,0.209313288484627,1,,0,1329.0,1.0,1998.0,['Ranch 1 Story'],Layton,1,1990's
7681,single_family,single_family,101890034,1.0,233000.0,98253.0,0.209313676849373,1,,0,1289.0,1.0,1998.0,['Ranch 1 Story'],Layton,1,1990's
7682,single_family,single_family,101890035,1.0,229000.0,98253.0,0.209313197354646,1,,0,1233.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
7683,single_family,single_family,101890036,1.0,234000.0,98253.0,0.209312804027892,1,,0,1289.0,1.0,1998.0,['Ranch 1 Story'],Layton,1,1990's
7684,single_family,single_family,101890037,1.0,231000.0,98634.0,0.209937640701448,1,,0,1234.0,1.0,1998.0,['Ranch 1 Story'],Layton,1,1990's
7685,single_family,single_family,101900024,2.0,624000.0,195356.0,0.205247823884516,1,,0,2278.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
7686,single_family,single_family,101900027,2.0,1164000.0,354698.0,0.912610013576242,1,,0,7896.0,2.0,2010.0,['2 Story'],Layton,1,2010's
7687,single_family,single_family,101910101,1.0,266000.0,85715.0,0.183395239913806,1,,0,1504.0,2.0,1999.0,['2 Story Split'],Layton,1,1990's
7688,single_family,single_family,101910102,1.0,282000.0,83133.0,0.185053524396987,1,,0,1133.0,1.0,1999.0,['Split Level'],Layton,1,1990's
7689,single_family,single_family,101910103,1.0,314000.0,89245.0,0.202359701411342,1,,0,1534.0,1.0,1999.0,['Ranch 1 Story'],Layton,1,1990's
7690,single_family,single_family,101910104,1.0,291000.0,86440.0,0.183305465459778,1,,0,1920.0,2.0,1999.0,['2 Story'],Layton,1,1990's
7691,single_family,single_family,101910105,1.0,293000.0,85715.0,0.180945927857461,1,,0,1337.0,1.0,2000.0,['Ranch 1 Story'],Layton,1,2000's
7692,single_family,single_family,101910106,1.0,336000.0,87509.0,0.184691452027755,1,,0,1609.0,1.0,1999.0,['Ranch 1 Story'],Layton,1,1990's
7693,single_family,single_family,101910107,1.0,287000.0,87509.0,0.192092513550992,1,,0,1300.0,1.0,1998.0,['Ranch 1 Story'],Layton,1,1990's
7694,single_family,single_family,101910108,1.0,341000.0,89245.0,0.200691997228726,1,,0,2103.0,2.0,1998.0,['2 Story'],Layton,1,1990's
7695,single_family,single_family,101910109,1.0,289000.0,93707.0,0.19733229990196,1,,0,1434.0,2.0,1999.0,['2 Story Split'],Layton,1,1990's
7696,single_family,single_family,101910110,1.0,348000.0,135116.0,0.519142840274877,1,,0,1740.0,2.0,1999.0,['2 Story'],Layton,1,1990's
7697,single_family,single_family,101910111,1.0,359000.0,105121.0,0.268028127914707,1,,0,1710.0,1.0,1999.0,['Ranch 1 Story'],Layton,1,1990's
7698,single_family,single_family,101910112,1.0,294000.0,119822.0,0.379904321985009,1,,0,1497.0,2.0,1999.0,['2 Story Split'],Layton,1,1990's
7699,single_family,single_family,101910113,1.0,335000.0,87509.0,0.190156019861181,1,,0,1740.0,2.0,1999.0,['2 Story'],Layton,1,1990's
7700,single_family,single_family,101910114,1.0,308000.0,88210.0,0.193296042198944,1,,0,1359.0,1.0,1999.0,['Ranch 1 Story'],Layton,1,1990's
7701,single_family,single_family,101910115,1.0,269000.0,85715.0,0.183503635410857,1,,0,1118.0,1.0,1998.0,['Ranch 1 Story'],Layton,1,1990's
7702,single_family,single_family,101910116,1.0,288000.0,86619.0,0.184536467050688,1,,0,1324.0,1.0,2000.0,['Ranch 1 Story'],Layton,1,2000's
