,ACCOUNTNO,des_all,count
61320,100740051,['Ranch 1 Story'],1
61321,100740052,['Ranch 1 Story'],1
61322,100740053,['Ranch 1 Story'],1
61323,100740054,['Ranch 1 Story'],1
61324,100740056,[nan],1
61325,100740057,[nan],1
61326,100740058,[nan],1
61327,100740059,[nan],1
61328,100740060,[nan],1
61329,100740061,[nan],1
61330,100740062,['Ranch 1 Story'],1
61331,100740063,['Ranch 1 Story'],1
61332,100740064,['Ranch 1 Story'],1
61333,100740065,['Ranch 1 Story'],1
61334,100740066,['Ranch 1 Story'],1
61335,100740067,[nan],1
61336,100740068,[nan],1
61337,100740070,[nan],1
61338,100740071,[nan],1
61339,100740072,[nan],1
61340,100740073,[nan],1
61341,100740074,[nan],1
61342,100740075,[nan],1
61343,100740076,[nan],1
61344,100740077,[nan],1
61345,100740078,[nan],1
61346,100740079,['Ranch 1 Story'],1
61347,100740080,['Detached Garage'],1
61348,100740081,[nan],1
61349,100740082,[nan],1
61350,100740083,['Ranch 1 Story'],1
61351,100750001,['Ranch 1 Story'],1
61352,100750002,['Ranch 1 Story'],1
61353,100750003,['Ranch 1 Story'],1
61354,100750004,['Ranch 1 Story'],1
61355,100750005,['Ranch 1 Story'],1
61356,100750006,['Ranch 1 Story'],1
61357,100750008,['Ranch 1 Story'],1
61358,100750009,['Ranch 1 Story'],1
61359,100750010,['Ranch 1 Story'],1
61360,100750011,['Bi Level'],1
61361,100750012,['Ranch 1 Story'],1
61362,100750013,['Ranch 1 Story'],1
61363,100750014,['Ranch 1 Story'],1
61364,100750015,['Ranch 1 Story'],1
61365,100750016,['Ranch 1 Story'],1
61366,100750017,['Ranch 1 Story'],1
61367,100750018,['Ranch 1 Story'],1
61368,100750019,['Ranch 1 Story'],1
61369,100750020,['Ranch 1 Story'],1
61370,100750021,['Ranch 1 Story'],1
61371,100750022,['Ranch 1 Story'],1
61372,100750023,['Ranch 1 Story'],1
61373,100750024,['Ranch 1 Story'],1
61374,100750025,['Ranch 1 Story'],1
61375,100750026,['Bi Level'],1
61376,100750027,['Ranch 1 Story'],1
61377,100750028,['Ranch 1 Story'],1
61378,100750029,['Ranch 1 Story'],1
61379,100750030,['Ranch 1 Story'],1
61380,100750031,['Ranch 1 Story'],1
61381,100750032,['Ranch 1 Story'],1
61382,100750033,['Ranch 1 Story'],1
61383,100760031,['Ranch 1 Story'],1
61384,100760032,['Ranch 1 Story'],1
61385,100760033,['Ranch 1 Story'],1
61386,100760034,['Bi Level'],1
61387,100760035,['Bi Level'],1
61388,100760036,['Bi Level'],1
61389,100760037,['Split Level'],1
61390,100760038,['Split Level'],1
61391,100760039,['Bi Level'],1
61392,100760040,['Split Level'],1
61393,100760041,['Bi Level'],1
61394,100760042,['Bi Level'],1
61395,100760043,['Bi Level'],1
61396,100760044,['Bi Level'],1
61397,100760045,['Bi Level'],1
61398,100760046,['Bi Level'],1
61399,100760047,['Bi Level'],1
61400,100760048,['Bi Level'],1
61401,100760049,['Bi Level'],1
61402,100760050,['Bi Level'],1
61403,100760051,['Bi Level'],1
61404,100760052,['Bi Level'],1
61405,100760053,['Bi Level'],1
61406,100760054,['Split Level'],1
61407,100760055,['Split Level'],1
61408,100760056,['Bi Level'],1
61409,100760057,['Bi Level'],1
61410,100760058,['Bi Level'],1
61411,100760059,['Bi Level'],1
61412,100760060,['Bi Level'],1
61413,100760061,['Bi Level'],1
61414,100770001,['Ranch 1 Story'],1
61415,100770002,['Ranch 1 Story'],1
61416,100770003,['Ranch 1 Story'],1
61417,100770004,['Ranch 1 Story'],1
61418,100770005,['Ranch 1 Story'],1
61419,100770006,['Ranch 1 Story'],1
61420,100770007,['Ranch 1 Story'],1
61421,100770008,['Ranch 1 Story'],1
61422,100770009,['Ranch 1 Story'],1
61423,100770010,['Ranch 1 Story'],1
61424,100770011,['Ranch 1 Story'],1
61425,100770012,['Ranch 1 Story'],1
61426,100770013,['Ranch 1 Story'],1
61427,100770014,['Ranch 1 Story'],1
61428,100770015,['Ranch 1 Story'],1
61429,100770016,['Ranch 1 Story'],1
61430,100770017,['Ranch 1 Story'],1
61431,100770018,['Ranch 1 Story'],1
61432,100770019,['Ranch 1 Story'],1
61433,100770020,['Ranch 1 Story'],1
61434,100770021,['Ranch 1 Story'],1
61435,100770022,['Ranch 1 Story'],1
61436,100770023,['Ranch 1 Story'],1
61437,100770024,['Ranch 1 Story'],1
61438,100770025,['Ranch 1 Story'],1
61439,100770026,['Ranch 1 Story'],1
61440,100770027,['Ranch 1 Story'],1
61441,100780001,[nan],1
61442,100780003,[nan],1
61443,100780004,[nan],1
61444,100780008,['Neighborhood Shopping Center'],1
61445,100780009,['Restaurant'],1
61446,100780022,[nan],1
61447,100780024,[nan],1
61448,100780025,[nan],1
61449,100780026,['Ranch 1 Story COMM'],1
61450,100780027,['Retail Store'],1
61451,100790001,['Split Level'],1
61452,100790002,['2 Story Split'],1
61453,100790003,['Bi Level'],1
61454,100790004,['Split Level'],1
61455,100790005,['Bi Level'],1
61456,100790006,['Split Level'],1
61457,100790007,['Bi Level'],1
61458,100790008,['Split Level'],1
61459,100790009,['Bi Level'],1
61460,100790010,['Split Level'],1
61461,100790011,['Bi Level'],1
61462,100790012,['Bi Level'],1
61463,100790013,['Bi Level'],1
61464,100790014,['Bi Level'],1
61465,100790015,['Split Level'],1
61466,100790016,['Bi Level'],1
61467,100790017,['Bi Level'],1
61468,100790018,['Bi Level'],1
61469,100790019,['Bi Level'],1
61470,100790020,['Bi Level'],1
61471,100790021,['Bi Level'],1
61472,100790022,['Split Level'],1
61473,100790023,['Bi Level'],1
61474,100790024,['Bi Level'],1
61475,100790025,['Bi Level'],1
61476,100790026,['Bi Level'],1
61477,100790027,['Split Level'],1
61478,100790028,['Bi Level'],1
61479,100790029,['Bi Level'],1
61480,100790030,['Split Level'],1
61481,100790031,['Bi Level'],1
61482,100790032,['Split Level'],1
61483,100790033,['Bi Level'],1
61484,100790034,['Bi Level'],1
61485,100790035,['Ranch 1 Story'],1
61486,100790036,['Split Level'],1
61487,100790037,['Bi Level'],1
61488,100790038,['Bi Level'],1
61489,100790039,['Ranch 1 Story'],1
61490,100790040,['Bi Level'],1
61491,100790041,['Ranch 1 Story'],1
61492,100790042,['Bi Level'],1
61493,100790043,['Bi Level'],1
61494,100790044,['Bi Level'],1
61495,100790045,['Bi Level'],1
61496,100790046,['Split Level'],1
61497,100790047,['Bi Level'],1
61498,100790048,['Split Level'],1
61499,100790049,['Bi Level'],1
61500,100790050,['Bi Level'],1
61501,100790051,['Bi Level'],1
61502,100790052,['Bi Level'],1
61503,100790053,['Split Level'],1
61504,100790054,['Bi Level'],1
61505,100790055,['Bi Level'],1
61506,100790056,['Split Level'],1
61507,100790057,['Bi Level'],1
61508,100790058,['Split Level'],1
61509,100790059,['Bi Level'],1
61510,100790060,['Bi Level'],1
61511,100790061,['Bi Level'],1
61512,100790062,['Bi Level'],1
61513,100790063,['Split Level'],1
61514,100800001,['Bi Level'],1
61515,100800002,['Bi Level'],1
61516,100800003,['Split Level'],1
61517,100800004,['Ranch 1 Story'],1
61518,100800005,['Bi Level'],1
61519,100800006,['Bi Level'],1
61520,100800007,['Ranch 1 Story'],1
61521,100800008,['2 Story'],1
61522,100800009,['Bi Level'],1
61523,100800010,['Ranch 1 Story'],1
61524,100800011,['Bi Level'],1
61525,100800012,['Ranch 1 Story'],1
61526,100800013,['Bi Level'],1
61527,100800014,['Bi Level'],1
61528,100810001,['Split Level'],1
61529,100810002,['Ranch 1 Story'],1
61530,100810003,['Ranch 1 Story'],1
61531,100810004,['Ranch 1 Story'],1
61532,100810005,['Split Level'],1
61533,100810006,['Ranch 1 Story'],1
61534,100810007,['Ranch 1 Story'],1
61535,100810008,['Split Level'],1
61536,100810009,['Ranch 1 Story'],1
61537,100810010,['Ranch 1 Story'],1
61538,100810011,['Ranch 1 Story'],1
61539,100810012,['Ranch 1 Story'],1
61540,100810013,['Split Level'],1
61541,100810014,['Split Level'],1
61542,100810015,['Ranch 1 Story'],1
61543,100810016,['Split Level'],1
61544,100810017,['Ranch 1 Story'],1
61545,100810018,['Ranch 1 Story'],1
61546,100810019,['Split Level'],1
61547,100810020,['Split Level'],1
61548,100810021,['Ranch 1 Story'],1
61549,100810024,['Ranch 1 Story'],1
61550,100810025,['Ranch 1 Story'],1
61551,100810026,['Ranch 1 Story'],1
61552,100810027,['Ranch 1 Story'],1
61553,100810028,['Ranch 1 Story'],1
61554,100810029,['Ranch 1 Story'],1
61555,100810030,['Ranch 1 Story'],1
61556,100810031,['Ranch 1 Story'],1
61557,100810032,['Ranch 1 Story'],1
61558,100810033,['Split Level'],1
61559,100810034,['Ranch 1 Story'],1
61560,100810035,['Ranch 1 Story'],1
61561,100810036,['Ranch 1 Story'],1
61562,100810037,['Ranch 1 Story'],1
61563,100810038,['Split Level'],1
61564,100810039,['Ranch 1 Story'],1
61565,100810040,['Split Level'],1
61566,100810041,['Ranch 1 Story'],1
61567,100810042,['Ranch 1 Story'],1
61568,100810043,['Split Level'],1
61569,100810044,['Split Level'],1
61570,100810201,['Split Level'],1
61571,100810202,['Ranch 1 Story'],1
61572,100810203,['Bi Level'],1
61573,100810204,['Bi Level'],1
61574,100810205,['Ranch 1 Story'],1
61575,100810206,['Ranch 1 Story'],1
61576,100810207,['Ranch 1 Story'],1
61577,100810208,['Ranch 1 Story'],1
61578,100810209,['Split Level'],1
61579,100810210,['Ranch 1 Story'],1
61580,100810211,['Ranch 1 Story'],1
61581,100810212,['Split Level'],1
61582,100810213,['Ranch 1 Story'],1
61583,100810214,['Split Level'],1
61584,100810215,['Ranch 1 Story'],1
61585,100810216,['Split Level'],1
61586,100810217,['Ranch 1 Story'],1
61587,100810218,['Ranch 1 Story'],1
61588,100810219,['Ranch 1 Story'],1
61589,100810220,['Ranch 1 Story'],1
61590,100810221,['Ranch 1 Story'],1
61591,100810222,['Ranch 1 Story'],1
61592,100810223,['Split Level'],1
61593,100810224,['Ranch 1 Story'],1
61594,100810225,['Ranch 1 Story'],1
61595,100810226,['Ranch 1 Story'],1
61596,100810227,['Ranch 1 Story'],1
61597,100810228,['Ranch 1 Story'],1
61598,100810229,['Split Level'],1
61599,100810230,['Ranch 1 Story'],1
61600,100810231,['Ranch 1 Story'],1
61601,100810232,['Ranch 1 Story'],1
61602,100810233,['Ranch 1 Story'],1
61603,100810234,['Ranch 1 Story'],1
61604,100810235,['Split Level'],1
61605,100810236,['Ranch 1 Story'],1
61606,100810237,['Bi Level'],1
61607,100810238,['Split Level'],1
61608,100810239,['Ranch 1 Story'],1
61609,100820301,['Ranch 1 Story'],1
61610,100820302,['Ranch 1 Story'],1
61611,100820303,['Ranch 1 Story'],1
61612,100820304,['Split Level'],1
61613,100820305,['Ranch 1 Story'],1
61614,100820306,['Split Level'],1
61615,100820307,['Split Level'],1
61616,100820308,['Ranch 1 Story'],1
61617,100820309,['Split Level'],1
61618,100820310,['Ranch 1 Story'],1
61619,100820311,['Split Level'],1
61620,100820312,['Ranch 1 Story'],1
61621,100820313,['Split Level'],1
61622,100820314,['Ranch 1 Story'],1
61623,100820315,['Ranch 1 Story'],1
61624,100820316,['Split Level'],1
61625,100820317,['Ranch 1 Story'],1
61626,100820318,['Split Level'],1
61627,100820319,['Ranch 1 Story'],1
61628,100820320,['Ranch 1 Story'],1
61629,100820321,['Ranch 1 Story'],1
61630,100820322,['Ranch 1 Story'],1
61631,100820323,['Bi Level'],1
61632,100820324,['Ranch 1 Story'],1
61633,100820325,['Ranch 1 Story'],1
61634,100820326,['Ranch 1 Story'],1
61635,100820327,['Ranch 1 Story'],1
61636,100820328,['Ranch 1 Story'],1
61637,100820329,['Split Level'],1
61638,100820330,['Split Level'],1
61639,100820331,['Split Level'],1
61640,100820332,['Ranch 1 Story'],1
61641,100820333,['Ranch 1 Story'],1
61642,100820334,['Ranch 1 Story'],1
61643,100820335,['Ranch 1 Story'],1
61644,100820336,['Split Level'],1
61645,100820337,['Ranch 1 Story'],1
61646,100820338,['Split Level'],1
61647,100820339,['Ranch 1 Story'],1
61648,100820340,['Ranch 1 Story'],1
61649,100820341,['Ranch 1 Story'],1
61650,100820342,['Split Level'],1
61651,100820343,['Ranch 1 Story'],1
61652,100820344,['Ranch 1 Story'],1
61653,100820345,['Split Level'],1
61654,100820346,['Ranch 1 Story'],1
61655,100820347,['Ranch 1 Story'],1
61656,100820348,['Ranch 1 Story'],1
61657,100820349,['Ranch 1 Story'],1
61658,100820350,['Ranch 1 Story'],1
61659,100820351,['Ranch 1 Story'],1
61660,100820352,['Bi Level'],1
61661,100820353,['Ranch 1 Story'],1
61662,100820354,['Ranch 1 Story'],1
61663,100820355,['Split Level'],1
61664,100820356,['Ranch 1 Story'],1
61665,100820357,['Ranch 1 Story'],1
61666,100820358,['Ranch 1 Story'],1
61667,100820359,['Ranch 1 Story'],1
61668,100820360,['Bi Level'],1
61669,100820361,['Split Level'],1
61670,100820362,['Ranch 1 Story'],1
61671,100820363,['Ranch 1 Story'],1
61672,100820364,['Ranch 1 Story'],1
61673,100820365,['Ranch 1 Story'],1
61674,100820366,['Ranch 1 Story'],1
61675,100820367,['Ranch 1 Story'],1
61676,100820368,['Ranch 1 Story'],1
61677,100820369,['Ranch 1 Story'],1
61678,100820370,['Ranch 1 Story'],1
61679,100820371,['Split Level'],1
61680,100820372,['Ranch 1 Story'],1
61681,100820373,['Ranch 1 Story'],1
61682,100820374,['Ranch 1 Story'],1
61683,100820375,['Ranch 1 Story'],1
61684,100820376,['Bi Level'],1
61685,100820377,['Ranch 1 Story'],1
61686,100820378,['Split Level'],1
61687,100820379,['Ranch 1 Story'],1
61688,100820380,['Ranch 1 Story'],1
61689,100820381,['Ranch 1 Story'],1
61690,100820382,['Split Level'],1
61691,100820383,['Ranch 1 Story'],1
61692,100820384,['Split Level'],1
61693,100820385,['Ranch 1 Story'],1
61694,100820386,['Ranch 1 Story'],1
61695,100820387,['Ranch 1 Story'],1
61696,100820388,['Ranch 1 Story'],1
61697,100820389,['Bi Level'],1
61698,100820390,['Ranch 1 Story'],1
61699,100820391,['Ranch 1 Story'],1
61700,100820392,['Bi Level'],1
61701,100820393,['Bi Level'],1
61702,100820394,['Ranch 1 Story'],1
61703,100820395,['Ranch 1 Story'],1
61704,100820396,['Split Level'],1
61705,100820397,['Ranch 1 Story'],1
61706,100820398,['Split Level'],1
61707,100820399,['Ranch 1 Story'],1
61708,100820400,['Bi Level'],1
61709,100820401,['Split Level'],1
61710,100820402,['2 Story'],1
61711,100820403,['Split Level'],1
61712,100820404,['Split Level'],1
61713,100820405,['Split Level'],1
61714,100820406,['2 Story'],1
61715,100820407,['Ranch 1 Story'],1
61716,100820408,['Split Level'],1
61717,100820409,['Split Level'],1
61718,100820410,['Split Level'],1
61719,100820411,['Split Level'],1
61720,100830002,['2 Story Split'],1
61721,100830003,['2 Story'],1
61722,100830006,['Ranch 1 Story'],1
61723,100830007,['Ranch 1 Story'],1
61724,100830008,['Ranch 1 Story'],1
61725,100830009,['Ranch 1 Story'],1
61726,100830011,['Bi Level'],1
61727,100830412,['Ranch 1 Story'],1
61728,100830413,['Ranch 1 Story'],1
61729,100830414,['Split Level'],1
61730,100830415,['Bi Level'],1
61731,100830416,['Ranch 1 Story'],1
61732,100830417,['Ranch 1 Story'],1
61733,100830418,['Bi Level'],1
61734,100830419,['Ranch 1 Story'],1
61735,100830420,['Bi Level'],1
61736,100830421,['Ranch 1 Story'],1
61737,100830422,['Bi Level'],1
61738,100830423,['Bi Level'],1
61739,100830424,['Bi Level'],1
61740,100830425,['Ranch 1 Story'],1
61741,100830426,['Bi Level'],1
61742,100830427,['Bi Level'],1
61743,100830428,['Bi Level'],1
61744,100830429,['Bi Level'],1
61745,100830430,['Ranch 1 Story'],1
61746,100830431,['Bi Level'],1
61747,100830432,['Bi Level'],1
61748,100830433,['Ranch 1 Story'],1
61749,100830434,['Ranch 1 Story'],1
61750,100830435,['Bi Level'],1
61751,100830436,['Bi Level'],1
61752,100830437,['Bi Level'],1
61753,100830438,['Bi Level'],1
61754,100830440,['Church'],1
61755,100830441,['Bi Level'],1
61756,100830442,['Bi Level'],1
61757,100830443,['Ranch 1 Story'],1
61758,100830444,['Bi Level'],1
61759,100830445,['Ranch 1 Story'],1
61760,100830446,['Ranch 1 Story'],1
61761,100830447,['Ranch 1 Story'],1
61762,100830448,['Split Level'],1
61763,100830449,['Ranch 1 Story'],1
61764,100830450,['Bi Level'],1
61765,100830451,['Ranch 1 Story'],1
61766,100830452,['Ranch 1 Story'],1
61767,100830453,['Ranch 1 Story'],1
61768,100830454,['Ranch 1 Story'],1
61769,100830455,['Ranch 1 Story'],1
61770,100830456,['Ranch 1 Story'],1
61771,100830457,['Ranch 1 Story'],1
61772,100830458,['Ranch 1 Story'],1
61773,100830459,['Ranch 1 Story'],1
61774,100830460,['Ranch 1 Story'],1
61775,100830461,['Ranch 1 Story'],1
61776,100830462,['Ranch 1 Story'],1
61777,100830463,['Ranch 1 Story'],1
61778,100830464,['Ranch 1 Story'],1
61779,100830465,['Ranch 1 Story'],1
61780,100830466,['Bi Level'],1
61781,100830467,['Ranch 1 Story'],1
61782,100830468,['Bi Level'],1
61783,100830469,['Ranch 1 Story'],1
61784,100830470,['Ranch 1 Story'],1
61785,100830472,['Ranch 1 Story'],1
61786,100830476,[nan],1
61787,100830477,[nan],1
61788,100830479,[nan],1
61789,100830480,['Ranch 1 Story'],1
61790,100830481,[nan],1
61791,100840001,['Ranch 1 Story'],1
61792,100840002,['Split Level'],1
61793,100840003,['2 Story Split'],1
61794,100840004,['Bi Level'],1
61795,100840005,[nan],1
61796,100840006,['Bi Level'],1
61797,100840008,['Bi Level'],1
61798,100840009,['2 Story Split'],1
61799,100840010,['2 Story Split'],1
61800,100840011,['Split Level'],1
61801,100840012,['Bi Level'],1
61802,100840013,['Ranch 1 Story'],1
61803,100840014,['2 Story Split'],1
61804,100840015,['2 Story Split'],1
61805,100840016,['Split Level'],1
61806,100840017,['2 Story Split'],1
61807,100840018,['Ranch 1 Story'],1
61808,100840019,['Ranch 1 Story'],1
61809,100840020,['2 Story Split'],1
61810,100840021,['Bi Level'],1
61811,100840022,['2 Story'],1
61812,100840026,[nan],1
61813,100840027,['2 Story Split'],1
61814,100850001,['Ranch 1 Story'],1
61815,100850004,['Ranch 1 Story'],1
61816,100850006,"['Ranch 1 Story', 'Recreational Pool Enclosure or Building']",2
61817,100850007,['Split Level'],1
61818,100850008,['Ranch 1 Story'],1
61819,100850009,['Ranch 1 Story'],1
61820,100850011,['Ranch 1 Story'],1
61821,100850012,['Ranch 1 Story'],1
61822,100850013,[nan],1
61823,100850014,['Ranch 1 Story'],1
61824,100850015,['Split Level'],1
61825,100850016,[nan],1
61826,100850018,['Ranch 1 Story'],1
61827,100850019,['Ranch 1 Story'],1
61828,100850020,[nan],1
61829,100850022,[nan],1
61830,100850024,[nan],1
61831,100850025,[nan],1
61832,100850029,[nan],1
61833,100850030,['Bi Level'],1
61834,100850032,['Ranch 1 Story'],1
61835,100850033,"['Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential']",3
61836,100850034,[nan],1
61837,100850036,['Ranch 1 Story'],1
61838,100850037,[nan],1
61839,100850044,[nan],1
61840,100850050,['Ranch 1 Story'],1
61841,100850051,"['Maintenance (Storage) Buildings', 'Community Recreation Center']",2
61842,100850052,['Maintenance (Storage) Buildings'],1
61843,100850054,"['Barn', 'Ranch 1 Story']",2
61844,100850058,['Ranch 1 Story'],1
61845,100850059,['Ranch 1 Story'],1
61846,100850061,['Ranch 1 Story'],1
61847,100850063,[nan],1
61848,100850064,['Ranch 1 Story'],1
61849,100850065,[nan],1
61850,100850067,"['Office Building', 'Restroom Building/Concessions', 'Light Commercial Utility', 'Service Garage']",4
61851,100850073,['Ranch 1 Story'],1
61852,100850074,['2 Story Split'],1
61853,100850075,['2 Story'],1
61854,100850076,['Duplex One Story'],1
61855,100850078,['Ranch 1 Story'],1
61856,100850079,['2 Story'],1
61857,100850082,"['Ranch 1 Story', '2 Story', 'Ranch 1 Story']",3
61858,100850086,['Ranch 1 Story'],1
61859,100850087,[nan],1
61860,100850091,[nan],1
61861,100850095,['Ranch 1 Story'],1
61862,100850096,['Ranch 1 Story'],1
61863,100850098,['Ranch 1 Story'],1
61864,100850099,[nan],1
61865,100850100,"['School - Gymnasium', 'School - Public (exempt)', 'School - Public (exempt)', 'School - Public (exempt)']",4
61866,100850101,[nan],1
61867,100850102,['Ranch 1 Story'],1
61868,100860002,['Ranch 1 Story'],1
61869,100860003,[nan],1
61870,100860005,['2 Story'],1
61871,100860006,['Ranch 1 Story'],1
61872,100860007,['Ranch 1 Story'],1
61873,100860008,"['Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential']",3
61874,100860009,"['Multiple - Residential', 'Multiple - Residential']",2
61875,100860011,['Ranch 1 Story'],1
61876,100860013,['Bi Level'],1
61877,100860014,[nan],1
61878,100860016,[nan],1
61879,100860019,['Light Commercial Utility'],1
61880,100860022,"['Church', 'Pavilions', 'Church']",3
61881,100860026,['Church'],1
61882,100860032,[nan],1
61883,100860033,[nan],1
61884,100860034,[nan],1
61885,100860043,['Fast Food Restaurant'],1
61886,100860046,[nan],1
61887,100860050,['Ranch 1 Story'],1
61888,100860053,[nan],1
61889,100860054,['Ranch 1 Story'],1
61890,100860056,['Duplex One Story'],1
