ACCOUNTNO,des_all,count,class,notes
90200009,['3-4 plex LTEQ 3 Stories'],1,,
90200010,['3-4 plex LTEQ 3 Stories'],1,,
90200011,[nan],1,,
90200014,[nan],1,,
90200017,['Light Commercial Utility'],1,,
90200019,['Mini Warehouse'],1,,
90200020,['Mini Warehouse'],1,,
90200033,['Multiple - Residential'],1,,
90200034,['Multiple - Residential'],1,,
90200039,[nan],1,,
90200040,['Multiple - Residential'],1,,
90200042,['Triplex One Story'],1,,
90200043,['Triplex One Story'],1,,
90200045,['3-4 plex LTEQ 3 Stories'],1,,
90210001,['Bi Level'],1,,
90210002,['Ranch 1 Story'],1,,
90210003,['Bi Level'],1,,
90210004,[nan],1,,
90210005,['Ranch 1 Story'],1,,
90210007,['2 Story'],1,,
90210008,['Bi Level'],1,,
90210011,[nan],1,,
90210013,['Bi Level'],1,,
90210014,['Ranch 1 Story'],1,,
90210015,['Ranch 1 Story'],1,,
90210017,[nan],1,,
90210019,['Ranch 1 Story'],1,,
90210027,[nan],1,,
90210031,[nan],1,,
90210032,[nan],1,,
90210033,[nan],1,,
90210034,[nan],1,,
90210041,[nan],1,,
90210046,[nan],1,,
90210047,['Mini-Mart Convenience Stores'],1,,
90210055,[nan],1,,
90210056,[nan],1,,
90210065,['Ranch 1 Story'],1,,
90210078,['Ranch 1 Story'],1,,
90220001,['Ranch 1 Story'],1,,
90220002,['Ranch 1 Story'],1,,
90220003,['Church'],1,,
90220005,[nan],1,,
90220006,['Ranch 1 Story'],1,,
90220007,['Ranch 1 Story'],1,,
90220009,['Ranch 1 Story'],1,,
90220010,['Ranch 1 Story'],1,,
90220011,['Ranch 1 Story'],1,,
90220012,['Ranch 1 Story'],1,,
90220017,['Ranch 1 Story'],1,,
90220019,['Ranch 1 Story'],1,,
90220022,[nan],1,,
90220024,['Ranch 1 Story'],1,,
90220025,['Ranch 1 Story'],1,,
90220026,['Ranch 1 Story'],1,,
90220027,['Ranch 1 Story'],1,,
90220030,[nan],1,,
90220031,['Double Wide'],1,,
90220033,['Split Level'],1,,
90220034,[nan],1,,
90220035,['Office Building'],1,,
90220040,[nan],1,,
90220042,['Earth Sheltered'],1,,
90220050,['Church'],1,,
90220057,[nan],1,,
90220069,['Veterinary Hospital'],1,,
90220075,['Fast Food Restaurant'],1,,
90220077,['Bank'],1,,
90220078,[nan],1,,
90220086,['Duplex One Story'],1,,
90220089,['Office Building'],1,,
90220090,['3-4 plex LTEQ 3 Stories'],1,,
90220091,['3-4 plex LTEQ 3 Stories'],1,,
90220092,['3-4 plex LTEQ 3 Stories'],1,,
90220094,['Restaurant'],1,,
90220104,['Medical Offices'],1,,
90220107,['Ranch 1 Story'],1,,
90220111,['Group Care Homes'],1,,
90220119,['Ranch 1 Story'],1,,
90220120,[nan],1,,
90220121,['Ranch 1 Story'],1,,
90220127,['Office Building'],1,,
90220131,['Office Building'],1,,
90220133,[nan],1,,
90220135,[nan],1,,
90220137,['Retail Store'],1,,
90220140,[nan],1,,
90220144,['Medical Offices'],1,,
90220146,[nan],1,,
90220147,['Neighborhood Shopping Center'],1,,
90220148,['Ranch 1 Story'],1,,
90220153,['Church'],1,,
90220154,[nan],1,,
90220155,[nan],1,,
90220156,[nan],1,,
90220159,['Ranch 1 Story'],1,,
90220160,['Bank'],1,,
90220161,[nan],1,,
90220162,[nan],1,,
90220163,[nan],1,,
90220164,['Church'],1,,
90220165,[nan],1,,
90220166,[nan],1,,
90220167,[nan],1,,
90220169,[nan],1,,
90220171,['Discount Store'],1,,
90220172,[nan],1,,
90220174,['Car Wash - Full Service'],1,,
90220175,['Ranch 1 Story'],1,,
90220176,[nan],1,,
90230007,[nan],1,,
90230012,['Medical Offices'],1,,
90230013,[nan],1,,
90230017,[nan],1,,
90230018,[nan],1,,
90230021,[nan],1,,
90230022,[nan],1,,
90230023,[nan],1,,
90230024,[nan],1,,
90230032,[nan],1,,
90230034,[nan],1,,
90230036,[nan],1,,
90230037,[nan],1,,
90230042,[nan],1,,
90230046,[nan],1,,
90230054,[nan],1,,
90230058,[nan],1,,
90230060,[nan],1,,
90230065,['Medical Offices'],1,,
90230066,[nan],1,,
90230067,[nan],1,,
90230072,['Medical Offices'],1,,
90230073,['Medical Offices'],1,,
90230078,[nan],1,,
90230082,[nan],1,,
90230084,['Medical Offices'],1,,
90230087,[nan],1,,
90230091,[nan],1,,
90230092,['Medical Offices'],1,,
90230093,[nan],1,,
90230094,['Permit Value'],1,,
90230095,['Medical Offices'],1,,
90230096,[nan],1,,
90230098,['Office Building'],1,,
90230099,[nan],1,,
90230100,[nan],1,,
90230101,['Medical Offices'],1,,
90230102,[nan],1,,
90240001,['Ranch 1 Story'],1,,
90240002,['Ranch 1 Story'],1,,
90240003,['Ranch 1 Story'],1,,
90240004,['Ranch 1 Story'],1,,
90240005,['Ranch 1 Story'],1,,
90240006,['Ranch 1 Story'],1,,
90240007,['Bi Level'],1,,
90240008,['Ranch 1 Story'],1,,
90240009,['Ranch 1 Story'],1,,
90240010,['Ranch 1 Story'],1,,
90240011,['Ranch 1 Story'],1,,
90240012,['Ranch 1 Story'],1,,
90240013,['Ranch 1 Story'],1,,
90240014,['Ranch 1 Story'],1,,
90240015,['Ranch 1 Story'],1,,
90240016,['Ranch 1 Story'],1,,
90240017,['Ranch 1 Story'],1,,
90240018,['Ranch 1 Story'],1,,
90240019,['Ranch 1 Story'],1,,
90240020,['Ranch 1 Story'],1,,
90240021,['Ranch 1 Story'],1,,
90240022,['Ranch 1 Story'],1,,
90240023,['Ranch 1 Story'],1,,
90240024,['Ranch 1 Story'],1,,
90240025,['Ranch 1 Story'],1,,
90240026,['Ranch 1 Story'],1,,
90240027,['Ranch 1 Story'],1,,
90240028,['Ranch 1 Story'],1,,
90240029,['Ranch 1 Story'],1,,
90240030,['Ranch 1 Story'],1,,
90240031,['Ranch 1 Story'],1,,
90240032,['Ranch 1 Story'],1,,
90240033,['Ranch 1 Story'],1,,
90240034,['Ranch 1 Story'],1,,
90240035,['Ranch 1 Story'],1,,
90240036,['Split Level'],1,,
90240037,['Ranch 1 Story'],1,,
90240038,['Ranch 1 Story'],1,,
90240040,['Split Level'],1,,
90240041,['Ranch 1 Story'],1,,
90240042,['Ranch 1 Story'],1,,
90240043,['Ranch 1 Story'],1,,
90240044,['Ranch 1 Story'],1,,
90240045,['Ranch 1 Story'],1,,
90240046,['Ranch 1 Story'],1,,
90240047,['Ranch 1 Story'],1,,
90240048,['Ranch 1 Story'],1,,
90240049,['Ranch 1 Story'],1,,
90240050,['Ranch 1 Story'],1,,
90240051,['Ranch 1 Story'],1,,
90240052,['Ranch 1 Story'],1,,
90240053,['Ranch 1 Story'],1,,
90250054,['Ranch 1 Story'],1,,
90250055,['Ranch 1 Story'],1,,
90250056,['Ranch 1 Story'],1,,
90250057,['Ranch 1 Story'],1,,
90250058,['Ranch 1 Story'],1,,
90250059,['Ranch 1 Story'],1,,
90250060,['Ranch 1 Story'],1,,
90250061,['Ranch 1 Story'],1,,
90250062,['Ranch 1 Story'],1,,
90250063,['Ranch 1 Story'],1,,
90250064,['Ranch 1 Story'],1,,
90250065,['Ranch 1 Story'],1,,
90250066,['Ranch 1 Story'],1,,
90250067,['Ranch 1 Story'],1,,
90250068,['Ranch 1 Story'],1,,
90250069,['Ranch 1 Story'],1,,
90250071,['Ranch 1 Story'],1,,
90250072,['Ranch 1 Story'],1,,
90250073,['Ranch 1 Story'],1,,
90250074,['Ranch 1 Story'],1,,
90250075,['Ranch 1 Story'],1,,
90250076,['Ranch 1 Story'],1,,
90250077,['Ranch 1 Story'],1,,
90250078,['Ranch 1 Story'],1,,
90250079,['Ranch 1 Story'],1,,
90250080,['Ranch 1 Story'],1,,
90250081,['Ranch 1 Story'],1,,
90250082,['Ranch 1 Story'],1,,
90250083,['Ranch 1 Story'],1,,
90250084,['Ranch 1 Story'],1,,
90250085,['Ranch 1 Story'],1,,
90250086,['Ranch 1 Story'],1,,
90250087,['Ranch 1 Story'],1,,
90250088,['Ranch 1 Story'],1,,
90250089,['Ranch 1 Story'],1,,
90250090,['Ranch 1 Story'],1,,
90250091,['Ranch 1 Story'],1,,
90250092,['Ranch 1 Story'],1,,
90250093,['Ranch 1 Story'],1,,
90250094,['Ranch 1 Story'],1,,
90250095,['Ranch 1 Story'],1,,
90250096,['Ranch 1 Story'],1,,
90250097,['Ranch 1 Story'],1,,
90250098,['Ranch 1 Story'],1,,
90250099,['Ranch 1 Story'],1,,
90250100,['Ranch 1 Story'],1,,
90250101,['Ranch 1 Story'],1,,
90250102,['Ranch 1 Story'],1,,
90250103,['Ranch 1 Story'],1,,
90250104,['Ranch 1 Story'],1,,
90250107,['Ranch 1 Story'],1,,
90250108,['Ranch 1 Story'],1,,
90250109,['Ranch 1 Story'],1,,
90250110,['Ranch 1 Story'],1,,
90250111,['Ranch 1 Story'],1,,
90250112,['Ranch 1 Story'],1,,
90250113,['Ranch 1 Story'],1,,
90250114,['Ranch 1 Story'],1,,
90250115,['Ranch 1 Story'],1,,
90250116,['Ranch 1 Story'],1,,
90250117,['Ranch 1 Story'],1,,
90250118,['Ranch 1 Story'],1,,
90250119,['Ranch 1 Story'],1,,
90250120,['Ranch 1 Story'],1,,
90250121,['Split Level'],1,,
90250122,['Ranch 1 Story'],1,,
90250123,['Ranch 1 Story'],1,,
90250124,['Ranch 1 Story'],1,,
90250125,['Ranch 1 Story'],1,,
90250126,['Ranch 1 Story'],1,,
90250127,['Ranch 1 Story'],1,,
90250128,['Ranch 1 Story'],1,,
90250129,['Ranch 1 Story'],1,,
90250130,['Ranch 1 Story'],1,,
90250131,['Ranch 1 Story'],1,,
90250132,['Ranch 1 Story'],1,,
90250133,['Ranch 1 Story'],1,,
90250134,['Ranch 1 Story'],1,,
90250135,['Ranch 1 Story'],1,,
90250137,['Ranch 1 Story'],1,,
90250138,['Ranch 1 Story'],1,,
90250139,['Ranch 1 Story'],1,,
90250140,['Ranch 1 Story'],1,,
90250162,['Ranch 1 Story'],1,,
90250163,['Ranch 1 Story'],1,,
90250164,['Ranch 1 Story'],1,,
90250165,['Ranch 1 Story'],1,,
90250166,['Ranch 1 Story'],1,,
90250168,[nan],1,,
90250169,[nan],1,,
90250172,['Ranch 1 Story'],1,,
90250173,['Ranch 1 Story'],1,,
90250174,['Ranch 1 Story'],1,,
90250175,['Ranch 1 Story'],1,,
90260141,['Ranch 1 Story'],1,,
90260142,['Ranch 1 Story'],1,,
90260143,['Ranch 1 Story'],1,,
90260144,['Ranch 1 Story'],1,,
90260145,['Ranch 1 Story'],1,,
90260146,['Ranch 1 Story'],1,,
90260147,['Ranch 1 Story'],1,,
90260148,['Ranch 1 Story'],1,,
90260149,['Ranch 1 Story'],1,,
90260150,['Ranch 1 Story'],1,,
90260151,['Ranch 1 Story'],1,,
90260152,['Ranch 1 Story'],1,,
90260153,['Ranch 1 Story'],1,,
90260154,['Ranch 1 Story'],1,,
90260155,['Ranch 1 Story'],1,,
90260156,['Ranch 1 Story'],1,,
90260157,['Ranch 1 Story'],1,,
90260158,['Ranch 1 Story'],1,,
90260159,['Ranch 1 Story'],1,,
90260160,['Ranch 1 Story'],1,,
90260161,['Ranch 1 Story'],1,,
90260166,['Ranch 1 Story'],1,,
90260167,['Ranch 1 Story'],1,,
90260168,['Ranch 1 Story'],1,,
90260169,['Ranch 1 Story'],1,,
90260170,['Ranch 1 Story'],1,,
90260171,['Ranch 1 Story'],1,,
90260172,['Ranch 1 Story'],1,,
90260173,['Ranch 1 Story'],1,,
90260174,['Ranch 1 Story'],1,,
90260175,['Ranch 1 Story'],1,,
90260178,['Ranch 1 Story'],1,,
90260179,['Ranch 1 Story'],1,,
90260180,['Ranch 1 Story'],1,,
90260181,['Ranch 1 Story'],1,,
90260182,['Ranch 1 Story'],1,,
90260183,['Ranch 1 Story'],1,,
90260184,['Ranch 1 Story'],1,,
90260185,['Ranch 1 Story'],1,,
90260186,['Ranch 1 Story'],1,,
90260187,['Ranch 1 Story'],1,,
90260188,['Ranch 1 Story'],1,,
90260189,['Ranch 1 Story'],1,,
90260190,['Ranch 1 Story'],1,,
90260191,['Ranch 1 Story'],1,,
90260192,['Ranch 1 Story'],1,,
90260193,['Ranch 1 Story'],1,,
90260194,['Ranch 1 Story'],1,,
90260195,['Ranch 1 Story'],1,,
90260196,['Ranch 1 Story'],1,,
90260197,['Ranch 1 Story'],1,,
90260198,['Ranch 1 Story'],1,,
90260199,['Ranch 1 Story'],1,,
90260200,['Ranch 1 Story'],1,,
90260201,['Ranch 1 Story'],1,,
90260202,['Ranch 1 Story'],1,,
90260203,['Ranch 1 Story'],1,,
90260204,['Ranch 1 Story'],1,,
90260205,['Ranch 1 Story'],1,,
90260206,['Ranch 1 Story'],1,,
90260207,['Ranch 1 Story'],1,,
90260208,['2 Story Split'],1,,
90260210,['Ranch 1 Story'],1,,
90260211,['Ranch 1 Story'],1,,
90260212,['Ranch 1 Story'],1,,
90260214,['Ranch 1 Story'],1,,
90260215,['Ranch 1 Story'],1,,
90260216,['Ranch 1 Story'],1,,
90270215,['Ranch 1 Story'],1,,
90270216,['Ranch 1 Story'],1,,
90270217,['Ranch 1 Story'],1,,
90270218,['Ranch 1 Story'],1,,
90270219,['Ranch 1 Story'],1,,
90270220,['Ranch 1 Story'],1,,
90270221,['Ranch 1 Story'],1,,
90270222,['Ranch 1 Story'],1,,
90270223,['Ranch 1 Story'],1,,
90270224,['Ranch 1 Story'],1,,
90270227,['Ranch 1 Story'],1,,
90270231,['Ranch 1 Story'],1,,
90270232,['Ranch 1 Story'],1,,
90270235,[nan],1,,
90270236,['Ranch 1 Story'],1,,
90270237,['Ranch 1 Story'],1,,
90270238,['Ranch 1 Story'],1,,
90270239,['Bi Level'],1,,
90270240,['Ranch 1 Story'],1,,
90270242,['Ranch 1 Story'],1,,
90270246,['Ranch 1 Story'],1,,
90270247,['Ranch 1 Story'],1,,
90270248,['Ranch 1 Story'],1,,
90280001,['Townhouse One Story'],1,,
90280002,['Townhouse One Story'],1,,
90280003,['Townhouse One Story'],1,,
90280004,['Townhouse One Story'],1,,
90280005,['Townhouse One Story'],1,,
90280006,['Townhouse One Story'],1,,
90280007,['Townhouse One Story'],1,,
90280008,['Townhouse One Story'],1,,
90280009,['Townhouse One Story'],1,,
90280010,['Townhouse One Story'],1,,
90280011,['Townhouse One Story'],1,,
90280012,['Townhouse One Story'],1,,
90280013,['Townhouse One Story'],1,,
90280014,['Townhouse One Story'],1,,
90280015,['Townhouse One Story'],1,,
90280016,['Townhouse One Story'],1,,
90280017,['Townhouse One Story'],1,,
90280018,['Townhouse One Story'],1,,
90280019,['Townhouse One Story'],1,,
90280020,['Townhouse One Story'],1,,
90280021,[nan],1,,
90290001,['Townhouse One Story'],1,,
90290002,['Townhouse Two Story'],1,,
90290003,['Townhouse Two Story'],1,,
90290004,['Townhouse One Story'],1,,
90290005,['Townhouse One Story'],1,,
90290006,['Townhouse Two Story'],1,,
90290007,['Townhouse Two Story'],1,,
90290008,['Townhouse One Story'],1,,
90290009,['Townhouse One Story'],1,,
90290010,['Townhouse Two Story'],1,,
90290011,['Townhouse Two Story'],1,,
90290012,['Townhouse One Story'],1,,
90290013,['Townhouse One Story'],1,,
90290014,['Townhouse Two Story'],1,,
90290015,['Townhouse Two Story'],1,,
90290016,['Townhouse One Story'],1,,
90290017,['Townhouse One Story'],1,,
90290018,['Townhouse Two Story'],1,,
90290019,['Townhouse Two Story'],1,,
90290020,['Townhouse One Story'],1,,
90290021,['Townhouse One Story'],1,,
90290022,['Townhouse Two Story'],1,,
90290023,['Townhouse Two Story'],1,,
90290024,['Townhouse One Story'],1,,
90290025,['Townhouse One Story'],1,,
90290026,['Townhouse Two Story'],1,,
90290027,['Townhouse Two Story'],1,,
90290028,['Townhouse One Story'],1,,
90290029,['Townhouse One Story'],1,,
90290030,['Townhouse Two Story'],1,,
90290031,['Townhouse Two Story'],1,,
90290032,['Townhouse One Story'],1,,
90290034,['Townhouse One Story'],1,,
90290035,['Townhouse Two Story'],1,,
90290036,['Townhouse Two Story'],1,,
90290037,['Townhouse One Story'],1,,
90290038,['Townhouse One Story'],1,,
90290039,['Townhouse Two Story'],1,,
90290040,['Townhouse Two Story'],1,,
90290041,['Townhouse One Story'],1,,
90290042,['Townhouse One Story'],1,,
90290043,['Townhouse Two Story'],1,,
90290044,['Townhouse Two Story'],1,,
90290045,['Townhouse One Story'],1,,
90290046,[nan],1,,
90300046,['Townhouse One Story'],1,,
90300047,['Townhouse Two Story'],1,,
90300048,['Townhouse Two Story'],1,,
90300049,['Townhouse One Story'],1,,
90300050,['Townhouse One Story'],1,,
90300051,['Townhouse Two Story'],1,,
90300052,['Townhouse Two Story'],1,,
90300053,['Townhouse One Story'],1,,
90300054,['Townhouse One Story'],1,,
90300055,['Townhouse Two Story'],1,,
90300056,['Townhouse Two Story'],1,,
90300057,['Townhouse One Story'],1,,
90300058,['Townhouse One Story'],1,,
90300059,['Townhouse Two Story'],1,,
90300060,['Townhouse Two Story'],1,,
90300061,['Townhouse One Story'],1,,
90300062,['Townhouse One Story'],1,,
90300063,['Townhouse Two Story'],1,,
90300064,['Townhouse Two Story'],1,,
90300065,['Townhouse One Story'],1,,
90300066,['Townhouse One Story'],1,,
90300067,['Townhouse Two Story'],1,,
90300068,['Townhouse Two Story'],1,,
90300069,['Townhouse One Story'],1,,
90300070,['Townhouse One Story'],1,,
90300071,['Townhouse Two Story'],1,,
90300072,['Townhouse Two Story'],1,,
90300073,['Townhouse One Story'],1,,
90300074,['Townhouse One Story'],1,,
90300075,['Townhouse Two Story'],1,,
90300076,['Townhouse Two Story'],1,,
90300077,['Townhouse One Story'],1,,
90300078,['Townhouse One Story'],1,,
90300079,['Townhouse Two Story'],1,,
90300080,['Townhouse Two Story'],1,,
90300081,['Townhouse One Story'],1,,
90300082,['Townhouse One Story'],1,,
90300083,['Townhouse Two Story'],1,,
90300084,['Townhouse Two Story'],1,,
90300085,['Townhouse One Story'],1,,
90300086,['Townhouse One Story'],1,,
90300087,['Townhouse Two Story'],1,,
90300088,['Townhouse Two Story'],1,,
90300089,['Townhouse One Story'],1,,
90300090,['Townhouse One Story'],1,,
90300091,['Townhouse Two Story'],1,,
90300092,['Townhouse Two Story'],1,,
90300093,['Townhouse One Story'],1,,
90300094,[nan],1,,
90300095,[nan],1,,
90310094,['Townhouse One Story'],1,,
90310095,['Townhouse One Story'],1,,
90310096,['Townhouse One Story'],1,,
90310097,['Townhouse One Story'],1,,
90310098,['Townhouse One Story'],1,,
90310099,['Townhouse One Story'],1,,
90310100,['Townhouse One Story'],1,,
90310101,['Townhouse One Story'],1,,
90310102,['Townhouse Two Story'],1,,
90310103,['Townhouse Two Story'],1,,
90310104,['Townhouse Two Story'],1,,
90310105,['Townhouse Two Story'],1,,
90310106,['Townhouse Two Story'],1,,
90310107,['Townhouse Two Story'],1,,
90310108,['Townhouse Two Story'],1,,
90310109,['Townhouse Two Story'],1,,
90310110,['Townhouse Two Story'],1,,
90310111,['Townhouse Two Story'],1,,
90310112,['Townhouse Two Story'],1,,
90310113,['Townhouse Two Story'],1,,
90310114,['Townhouse Two Story'],1,,
90310115,['Townhouse Two Story'],1,,
90310116,[nan],1,,
90330001,['Ranch 1 Story'],1,,
90330002,['Double Wide'],1,,
90330003,['Double Wide'],1,,
90330004,['Bi Level'],1,,
90330005,['Ranch 1 Story'],1,,
90330006,['Ranch 1 Story'],1,,
90330007,['Ranch 1 Story'],1,,
90330008,['Split Level'],1,,
90330009,['Ranch 1 Story'],1,,
90330010,['Bi Level'],1,,
90330011,['Bi Level'],1,,
90330012,['Ranch 1 Story'],1,,
90330013,['Ranch 1 Story'],1,,
90330014,['Bi Level'],1,,
90330015,['Ranch 1 Story'],1,,
90330016,['Bi Level'],1,,
90330017,['Ranch 1 Story'],1,,
90330018,['Double Wide'],1,,
90330019,['Ranch 1 Story'],1,,
90330020,['Ranch 1 Story'],1,,
90330021,['Bi Level'],1,,
90330022,['Split Level'],1,,
90330023,['Bi Level'],1,,
90330024,['Ranch 1 Story'],1,,
90330025,['Bi Level'],1,,
90330026,['Ranch 1 Story'],1,,
90330027,['Split Level'],1,,
90330028,['Bi Level'],1,,
90330029,['Split Level'],1,,
90330030,['Bi Level'],1,,
90330031,['Ranch 1 Story'],1,,
90330032,['Bi Level'],1,,
90330033,['Ranch 1 Story'],1,,
90330034,['2 Story Split'],1,,
90330035,['Ranch 1 Story'],1,,
90330036,['Ranch 1 Story'],1,,
90330037,['Ranch 1 Story'],1,,
90330038,['Ranch 1 Story'],1,,
90330039,['Bi Level'],1,,
90340004,['Ranch 1 Story'],1,,
90340005,[nan],1,,
90340008,[nan],1,,
90340012,[nan],1,,
90340014,[nan],1,,
90340015,[nan],1,,
90340016,['Ranch 1 Story'],1,,
90340023,['2 Story'],1,,
90340024,[nan],1,,
90340030,['2 Story'],1,,
90340034,[nan],1,,
90340036,[nan],1,,
90340037,[nan],1,,
90340039,[nan],1,,
90340047,['Ranch 1 Story'],1,,
90340051,[nan],1,,
90340054,['3-4 plex LTEQ 3 Stories'],1,,
90340057,[nan],1,,
90340058,['Ranch 1 Story'],1,,
90340059,[nan],1,,
90340060,['Church'],1,,
90350003,['Convenience Store'],1,,
90350004,['Light Commercial Utility'],1,,
90350005,[nan],1,,
90350010,[nan],1,,
90350020,[nan],1,,
90350027,['Retail Store'],1,,
90350029,['Bar/Tavern'],1,,
90350030,[nan],1,,
90350031,['Bar/Tavern'],1,,
90350039,['Retail Store'],1,,
90350044,['Fast Food Restaurant'],1,,
90350049,[nan],1,,
90350051,['Neighborhood Shopping Center'],1,,
90350054,[nan],1,,
90350058,['Ranch 1 Story COMM'],1,,
90350062,[nan],1,,
90350063,[nan],1,,
90350065,[nan],1,,
90350066,['Restaurant'],1,,
90350067,['Retail Store'],1,,
90350068,['Barber/Beauty Shop'],1,,
90350069,['Barber/Beauty Shop'],1,,
90350070,[nan],1,,
90350071,['Mobile Home Parks  *CODE'],1,,
90350072,['Retail Store'],1,,
90360001,['Church'],1,,
90360041,[nan],1,,
90360045,[nan],1,,
90360047,[nan],1,,
90360057,[nan],1,,
90360061,['Fast Food Restaurant'],1,,
90360062,[nan],1,,
90360064,[nan],1,,
90360066,[nan],1,,
90360071,[nan],1,,
90360072,['School - Public (exempt)'],1,,
90360073,[nan],1,,
90370004,['2 Story'],1,,
90370005,['Office Building'],1,,
90370006,['Ranch 1 Story'],1,,
90370011,['Light Commercial Utility'],1,,
90370020,[nan],1,,
90370036,[nan],1,,
90370049,['Office Building'],1,,
90370053,['Bi Level'],1,,
90370068,['Split Level'],1,,
90370073,['Church'],1,,
90370077,['Neighborhood Shopping Center'],1,,
90370086,['2 Story COMM'],1,,
90370087,['Barber/Beauty Shop'],1,,
90370090,['Church'],1,,
90370096,[nan],1,,
90370102,['Fast Food Restaurant'],1,,
90370103,['Bi Level'],1,,
90370104,['Fast Food Restaurant'],1,,
90370110,['Retail Store'],1,,
90370121,['Neighborhood Shopping Center'],1,,
90370122,['Car Wash - Full Service'],1,,
90370125,['Mini-Mart Convenience Stores'],1,,
90370129,[nan],1,,
90370130,[nan],1,,
90370135,[nan],1,,
90380003,['Ranch 1 Story'],1,,
90380006,['Ranch 1 Story'],1,,
90380008,['Ranch 1 Story'],1,,
90380010,['Ranch 1 Story'],1,,
90380011,['Ranch 1 Story'],1,,
90380012,['Ranch 1 Story'],1,,
90380013,['Split Level'],1,,
90380014,['Bi Level'],1,,
90380016,['Ranch 1 Story'],1,,
90380018,['2 Story'],1,,
90380020,['Ranch 1 Story'],1,,
90380021,['Ranch 1 Story'],1,,
90380022,['Ranch 1 Story'],1,,
90380023,['Ranch 1 Story'],1,,
90380024,[nan],1,,
90390015,['Ranch 1 Story'],1,,
90390016,['Ranch 1 Story'],1,,
90390017,['Ranch 1 Story'],1,,
90390018,['2 Story'],1,,
90390019,['Ranch 1 Story'],1,,
90390020,[nan],1,,
90410001,['Ranch 1 Story'],1,,
90410002,['Ranch 1 Story'],1,,
90410003,['Ranch 1 Story'],1,,
90410004,['Ranch 1 Story'],1,,
90410005,['Ranch 1 Story'],1,,
90410006,['Ranch 1 Story'],1,,
90410007,['Split Level'],1,,
90410008,['Ranch 1 Story'],1,,
90410009,['Ranch 1 Story'],1,,
90410010,['Split Level'],1,,
90410011,['Bi Level'],1,,
90410012,['Split Level'],1,,
90410013,['Bi Level'],1,,
90410014,['Bi Level'],1,,
90410015,['Ranch 1 Story'],1,,
90410016,['Ranch 1 Story'],1,,
90410017,['Bi Level'],1,,
90410018,['Ranch 1 Story'],1,,
90410019,['Ranch 1 Story'],1,,
90410020,['Bi Level'],1,,
90410021,['Ranch 1 Story'],1,,
90410022,['Split Level'],1,,
90410023,['Ranch 1 Story'],1,,
90410024,['Ranch 1 Story'],1,,
90410025,['Bi Level'],1,,
90410026,['Bi Level'],1,,
90410027,['Bi Level'],1,,
90410028,['Bi Level'],1,,
90410029,['Bi Level'],1,,
90410030,['Ranch 1 Story'],1,,
90410031,['Split Level'],1,,
90410032,['Bi Level'],1,,
90410033,['Bi Level'],1,,
90410034,['Bi Level'],1,,
90410035,['Bi Level'],1,,
90410036,['Split Level'],1,,
90410037,['Ranch 1 Story'],1,,
90410038,['Ranch 1 Story'],1,,
90410040,['Bi Level'],1,,
90410041,['Split Level'],1,,
90410042,['Split Level'],1,,
90410043,['Ranch 1 Story'],1,,
90410044,['Ranch 1 Story'],1,,
90410045,['Ranch 1 Story'],1,,
90410046,['Ranch 1 Story'],1,,
90410047,['Ranch 1 Story'],1,,
90410048,['Ranch 1 Story'],1,,
90410049,['Ranch 1 Story'],1,,
90410050,['Bi Level'],1,,
90410051,['Ranch 1 Story'],1,,
90410052,['Ranch 1 Story'],1,,
90410053,['Ranch 1 Story'],1,,
90410055,['Ranch 1 Story'],1,,
90420054,['Bi Level'],1,,
90420055,['Ranch 1 Story'],1,,
90420056,['Ranch 1 Story'],1,,
90420057,['Split Level'],1,,
90420058,['Ranch 1 Story'],1,,
90420059,['Ranch 1 Story'],1,,
90420060,['Ranch 1 Story'],1,,
90420061,['Ranch 1 Story'],1,,
90420062,['Ranch 1 Story'],1,,
90420063,['Split Level'],1,,
90420064,['Ranch 1 Story'],1,,
90420065,['Ranch 1 Story'],1,,
90420066,['Ranch 1 Story'],1,,
90420067,['Bi Level'],1,,
90420068,['Ranch 1 Story'],1,,
